mode,solution_index,m_max,T_min,r_div2,t_rec_ini,MR,cost_specific_USD_per_kgwater,CO2_specific_kgCO2_per_kgwater,penalized,MR_feasible_010,cost_reduction_vs_gasLP_pct,CO2_reduction_vs_gasLP_pct,MR_reduction_vs_gasLP_pct,cost_reduction_vs_hybrid_ref_pct,CO2_reduction_vs_hybrid_ref_pct,MR_reduction_vs_hybrid_ref_pct,norm_MR,norm_cost,norm_CO2,norm_L2_all_objectives,norm_sum_all_objectives,norm_chebyshev
hybrid,1,0.0700461425280302,60.1565917725028,0.768305386189501,12.8784609406904,0.161225992904947,0.246303839698573,0.893115176231881,0,0,34.8191452298643,46.8709550052665,-67.9286129882784,7.30223348261175,15.6164799478571,-68.0887172796976,1,0,0,1,1,1
hybrid,2,0.0865927146568097,67.6658982743683,0.78750580887165,13.2180156463987,0.0197267787213714,0.335688342051828,1.49524015144692,0,1,11.1647910236186,11.0521426594478,79.4531233474268,-26.3381017210746,-41.2736348683785,79.4335338142984,0.0340792364503499,0.581059526898746,0.652684697876041,0.874522088342182,1.26782346122514,0.652684697876041
hybrid,3,0.0755184246822468,65.0538554446214,0.788632420409064,12.8744680049588,0.0582807544013254,0.277021807638618,1.1599939785415,0,1,26.6900660828072,30.9950452979983,39.296349960796,-4.25863793327725,-9.5988263928096,39.2384746844917,0.297261515175531,0.199687501173222,0.289288299979193,0.460355544154851,0.786237316327945,0.297261515175531
hybrid,4,0.0818990677812201,67.5094518958229,0.787674987964523,13.1934979375459,0.0245769193619495,0.314637333357563,1.38628426083216,0,1,16.7356450636733,17.5336386287986,74.4013486559193,-18.4154420853798,-30.979238551791,74.3769427261507,0.06718791184407,0.444213778132481,0.53457990987532,0.698294906341873,1.04598159985187,0.53457990987532
hybrid,5,0.0790661252821967,65.6962846117637,0.7885876981734,13.1945228900698,0.043640293266369,0.293914197705141,1.25935874703592,0,1,22.2197321042787,25.0840996588204,54.5454564330476,-10.6161792214017,-18.9870320328721,54.5021197594453,0.197320851336583,0.309499425184967,0.396996610668586,0.54067709535763,0.903816887190135,0.396996610668586
hybrid,6,0.0705845726672518,61.4654089583179,0.726959870068496,13.4922822522542,0.12769549843673,0.251604293846146,0.956449561392869,0,0,33.4164544215051,43.1033609832629,-33.0041611216468,5.30737923426059,9.6325055373329,-33.130968201115,0.771109677139845,0.0344565254406817,0.0686524986431621,0.77492615899459,0.874218701223688,0.771109677139845
hybrid,7,0.0705015592632958,64.4291630767116,0.742590225104149,13.2547748075382,0.0761725501036987,0.258768636265087,1.05272232979027,0,1,31.5205117382567,37.3763502011451,20.6607417562271,2.61104067285474,0.536438984290615,20.5850991632419,0.419396871656661,0.0810295812489259,0.173009177641083,0.460859744977595,0.67343563054667,0.419396871656661
hybrid,8,0.0888102357883731,67.6709356051321,0.697380254326683,13.5407018964781,0.0173091930302962,0.355977305036916,1.59725192556892,0,1,5.79560168663514,4.98373369993685,81.9712149067818,-33.9739613811321,-50.9119355223852,81.9540261394173,0.0175759913253241,0.712951464796322,0.763262280127703,1.04459466535687,1.49378973624935,0.763262280127703
hybrid,9,0.0922636604667417,67.675076369967,0.432994031553454,13.828920062323,0.014734459102959,0.400134038181544,1.81565093840689,0,1,-5.88985808429636,-8.00824235048567,84.6529877986163,-50.5925839093909,-71.5467628880279,84.6383558519207,0,1,1,1.4142135623731,2,1
